plant_id,product_id,work_order_id,planned_production_qty,target_cycle_time_sec,shift,Installation_Year,failure_code,failure_severity,repair_time_minutes,technician_id,spare_part_used,maintenance_cost,energy_cost
FR02,P001,WO1003,1002.0,45.0,,,F002,minor,157.0,TECH02,sensor,837.0,115.36
FR02,P002,WO1003,1003.0,44.0,matin,2017.0,F003,critical,895.2144729942319,TECH03,bearing,1557.0,109.64
FR02,P003,WO1003,9430.099895068206,54.0,apres_midi,2018.0,F001,minor,162.0,TECH01,bearing,1062.0,108.23
FR02,P001,WO1002,966.0,54.0,nuit,2019.0,F001,major,64.0,TECH01,sensor,1513.0,119.47
FR01,P002,WO1001,1005.0,49.0,apres_midi,2015.0,F002,major,21.0,TECH02,bearing,,25.68
FR02,P001,WO1001,1147.0,,matin,2018.0,F002,critical,77.0,TECH02,pump,2636.0,53.58
FR02,P001,WO1001,1106.0,44.0,nuit,,,,22.0,TECH01,bearing,623.0,94.83
FR01,P001,WO1002,1104.0,48.0,matin,2019.0,F003,major,132.0,TECH01,pump,263.0,48.39
,P001,,982.0,51.0,nuit,2012.0,F004,critical,116.0,TECH02,pump,1801.0,97.99
FR01,P002,WO1003,,43.0,apres_midi,2016.0,F003,minor,,TECH01,bearing,531.0,144.62
FR02,P003,WO1003,1186.0,40.0,apres_midi,2014.0,F004,major,62.0,TECH02,sensor,1894.0,
FR01,P002,WO1003,936.0,49.0,apres_midi,2020.0,F001,major,23.0,TECH01,pump,2656.0,118.46
FR02,P002,WO1003,1112.0,51.0,matin,2020.0,,minor,105.0,TECH01,bearing,2837.0,76.35
FR02,P002,WO1001,1032.0,44.0,,2014.0,F001,critical,68.0,TECH02,valve,2320.0,113.18
FR02,P001,WO1003,1014.0,40.0,apres_midi,2021.0,F004,major,39.0,TECH02,pump,849.0,28.24
FR01,P003,WO1002,1110.0,51.0,apres_midi,2013.0,F001,major,104.0,TECH02,sensor,1451.0,67.4
FR02,P001,WO1002,1031.0,52.0,nuit,2016.0,F002,critical,164.0,TECH02,sensor,1262.0,114.33
FR01,P002,WO1002,1053.0,40.0,nuit,2015.0,F001,major,85.0,TECH03,,2020.0,129.98
FR01,P001,WO1003,1193.0,40.0,matin,2018.0,F001,minor,169.0,TECH03,valve,2689.0,74.18
FR01,P003,WO1001,1081.0,40.0,nuit,,F004,major,44.0,TECH02,pump,2207.0,91.65
FR02,P003,WO1001,1046.0,47.0,matin,2015.0,F001,major,146.0,TECH03,valve,2167.0,145.58
FR02,P001,WO1003,1121.0,41.0,matin,2014.0,F001,major,149.0,TECH01,valve,2257.0,79.14
FR02,P002,WO1003,1181.0,48.0,nuit,2020.0,F002,minor,164.0,TECH02,valve,,50.65
FR01,P001,WO1002,1026.0,46.0,nuit,2019.0,F003,minor,92.0,TECH03,valve,1424.0,
FR02,P002,WO1002,1102.0,53.0,nuit,2018.0,F003,major,167.0,TECH02,pump,367.0,139.84
FR02,P003,WO1001,,50.0,apres_midi,2019.0,F001,minor,98.0,TECH01,pump,906.0,27.07
FR02,P001,WO1002,960.0,42.0,apres_midi,2019.0,F003,major,45.0,TECH01,sensor,1338.0,51.02
FR02,P003,WO1002,1130.0,48.0,nuit,2021.0,F003,critical,172.0,TECH02,valve,989.0,131.36
FR02,P002,WO1003,1049.0,43.0,apres_midi,2019.0,F001,critical,83.0,TECH03,valve,1070.0,142.11
FR01,P002,WO1001,1044.0,46.0,matin,2012.0,F004,major,178.0,TECH02,bearing,787.0,106.52
FR01,P001,WO1003,1010.0,54.0,apres_midi,2015.0,F001,critical,177.0,TECH02,pump,,53.63
FR01,P001,WO1001,1066.0,42.0,apres_midi,2021.0,F003,minor,132.0,TECH01,bearing,2977.0,
FR01,P001,WO1003,1088.0,44.0,apres_midi,2018.0,F002,major,157.0,TECH02,pump,2677.0,85.71
FR02,P003,,948.0,52.0,matin,2017.0,F003,major,128.0,TECH03,valve,246.0,141.44
,P002,WO1002,1006.0,43.0,matin,2014.0,F004,major,143.0,TECH02,bearing,1278.0,143.09
FR02,P002,WO1001,992.0,52.0,nuit,2014.0,F001,major,104.0,TECH02,pump,1006.0,75.98
FR01,P003,WO1001,1023.0,45.0,apres_midi,2015.0,F003,major,117.0,TECH01,bearing,2648.0,61.75
FR01,P001,WO1003,1039.0,51.0,apres_midi,2021.0,F003,critical,175.0,,bearing,1153.0,70.31
FR01,P001,WO1001,910.0,52.0,matin,2017.0,F002,minor,135.0,TECH01,sensor,740.0,50.37
FR02,P003,WO1001,1070.0,48.0,apres_midi,2012.0,F004,critical,171.0,TECH01,sensor,,42.37
FR02,P002,WO1001,,54.0,matin,2021.0,F003,minor,895.2144729942319,TECH03,valve,1259.0,108.91
FR01,P002,WO1003,1029.0,44.0,apres_midi,2015.0,F003,minor,100.0,TECH01,valve,674.0,53.78
FR02,P002,WO1001,960.0,54.0,nuit,,F001,minor,122.0,TECH02,valve,1785.0,127.92
FR01,P002,WO1003,948.0,40.0,matin,,F004,minor,36.0,TECH01,,2295.0,52.15
FR01,P003,WO1002,9430.099895068206,52.0,matin,2017.0,F002,minor,120.0,TECH03,valve,945.0,91.52
FR01,P002,WO1003,1120.0,44.0,matin,2016.0,F003,major,89.0,TECH03,bearing,2995.0,112.32
FR02,P003,WO1001,905.0,44.0,apres_midi,,F004,major,83.0,TECH01,sensor,1270.0,104.85
FR01,,WO1002,1199.0,48.0,nuit,2013.0,F004,major,125.0,TECH01,bearing,1930.0,34.74
FR01,,WO1001,1074.0,47.0,matin,2017.0,F004,major,120.0,TECH01,bearing,991.0,55.73
FR01,P002,WO1003,1178.0,44.0,nuit,2020.0,F004,critical,178.0,TECH01,sensor,,22.15
FR02,P001,WO1002,1103.0,44.0,matin,2020.0,F003,critical,76.0,TECH02,sensor,1429.0,96.74
FR01,P003,WO1002,995.0,54.0,nuit,2012.0,F004,major,167.0,TECH02,valve,1513.0,100.1
FR02,P003,WO1002,1181.0,53.0,apres_midi,2018.0,F001,major,149.0,TECH03,pump,2173.0,81.84
FR01,,WO1001,1034.0,41.0,apres_midi,2018.0,F001,minor,124.0,TECH01,valve,788.0,102.43
FR02,P001,WO1002,932.0,48.0,nuit,2021.0,,minor,101.0,TECH01,valve,1223.0,130.67
FR01,P003,WO1002,981.0,53.0,nuit,2013.0,F002,minor,69.0,TECH02,pump,2679.0,53.08
FR01,P002,WO1002,1047.0,50.0,apres_midi,2021.0,F004,major,60.0,TECH01,bearing,1788.0,89.97
FR02,P001,WO1002,994.0,54.0,nuit,2015.0,F002,major,109.0,TECH02,valve,2770.0,37.58
FR02,P001,WO1003,1069.0,43.0,nuit,2019.0,F004,critical,95.0,,sensor,1227.0,50.52
FR01,P003,WO1001,1110.0,46.0,nuit,2017.0,F001,minor,164.0,,valve,1534.0,59.63
FR02,P002,WO1001,1090.0,49.0,matin,2018.0,F001,minor,157.0,TECH01,valve,,112.55
FR01,P001,WO1002,906.0,45.0,nuit,2021.0,F001,critical,109.0,TECH01,bearing,1144.0,39.11
FR01,P003,WO1003,933.0,53.0,matin,2017.0,,minor,134.0,TECH01,valve,566.0,110.52
FR01,P002,WO1002,950.0,44.0,apres_midi,2020.0,F002,minor,163.0,TECH02,bearing,2032.0,32.17
FR02,P003,WO1001,1019.0,50.0,apres_midi,2021.0,F002,major,161.0,TECH02,valve,1117.0,108.36
FR01,P003,WO1001,1037.0,50.0,apres_midi,2021.0,F004,critical,160.0,TECH03,bearing,1000.0,
FR02,P001,WO1001,1005.0,44.0,nuit,2020.0,F002,critical,174.0,TECH02,pump,189.0,137.26
FR01,P001,,,53.0,apres_midi,2017.0,F001,minor,27.0,TECH01,sensor,170.0,127.9
FR02,P003,WO1002,931.0,46.0,matin,2017.0,F001,,106.0,TECH03,bearing,1776.0,103.13
FR02,P001,WO1003,1023.0,,matin,2020.0,F004,minor,72.0,TECH01,sensor,851.0,122.39
FR01,P001,WO1003,1069.0,52.0,nuit,2021.0,F001,minor,152.0,TECH02,valve,2747.0,113.45
FR02,P002,,911.0,41.0,,2020.0,F001,major,152.0,TECH02,valve,467.0,81.53
FR01,P002,WO1001,1067.0,48.0,,2014.0,F004,major,101.0,TECH01,bearing,251.0,122.29
,P003,WO1003,977.0,41.0,apres_midi,,F004,minor,67.0,TECH01,pump,837.0,20.69
,P003,WO1001,933.0,48.0,matin,2014.0,F003,critical,43.0,TECH03,sensor,1162.0,124.56
FR01,P003,,1108.0,50.0,,2015.0,F002,critical,61.0,TECH02,bearing,1831.0,140.13
FR01,P003,WO1002,9430.099895068206,43.0,apres_midi,2020.0,F002,major,156.0,TECH02,bearing,183.0,138.78
FR02,P002,WO1001,1124.0,52.0,matin,2021.0,F004,minor,141.0,TECH03,sensor,1328.0,149.81
FR01,P001,WO1001,1126.0,49.0,matin,,F003,minor,110.0,TECH03,bearing,668.0,56.24
FR02,P002,WO1003,1074.0,50.0,nuit,2017.0,F002,major,158.0,TECH02,sensor,415.0,37.79
FR02,P003,WO1002,980.0,49.0,nuit,2017.0,F001,minor,156.0,TECH03,valve,920.0,84.03
FR01,P003,WO1001,1181.0,45.0,matin,2019.0,F004,major,96.0,TECH02,sensor,2081.0,64.53
FR02,P002,WO1001,956.0,40.0,apres_midi,2013.0,F004,minor,80.0,TECH02,pump,1200.0,79.45
FR01,,WO1003,1034.0,44.0,apres_midi,2016.0,F002,critical,102.0,TECH03,sensor,521.0,67.17
FR02,P003,WO1002,1137.0,45.0,nuit,2018.0,F001,major,91.0,TECH03,valve,413.0,131.16
FR02,P001,WO1003,1116.0,48.0,apres_midi,2014.0,F001,minor,74.0,TECH03,sensor,986.0,90.55
FR02,P003,,1126.0,53.0,nuit,2019.0,,minor,127.0,TECH02,sensor,2000.0,123.08
FR01,P002,WO1002,925.0,48.0,apres_midi,2014.0,F004,major,44.0,TECH03,bearing,1691.0,58.75
FR02,P003,,1086.0,48.0,matin,2015.0,F001,minor,146.0,TECH02,sensor,1292.0,71.31
FR01,P003,WO1003,1017.0,53.0,matin,2021.0,F004,minor,75.0,TECH01,valve,2734.0,57.23
FR02,,WO1002,1096.0,42.0,apres_midi,2021.0,F003,minor,46.0,TECH03,valve,12358.636650536504,146.29
FR02,P003,WO1003,1015.0,52.0,nuit,2017.0,F002,major,170.0,TECH02,pump,243.0,77.9
FR02,P003,WO1001,1001.0,43.0,matin,,F001,critical,59.0,TECH02,sensor,2479.0,73.27
FR02,P003,WO1001,1062.0,47.0,nuit,2013.0,F002,,134.0,TECH02,bearing,1282.0,129.18
FR01,P002,WO1001,1077.0,47.0,matin,2013.0,F003,major,77.0,TECH03,valve,299.0,118.42
FR01,P002,WO1001,1179.0,41.0,apres_midi,2014.0,F004,major,55.0,TECH03,pump,2027.0,139.64
FR02,P001,WO1001,1185.0,47.0,matin,2014.0,F002,minor,179.0,TECH01,sensor,1392.0,118.06
FR02,P003,WO1003,1111.0,46.0,apres_midi,2015.0,F002,major,147.0,TECH03,bearing,2010.0,65.12
FR01,P002,WO1002,953.0,48.0,nuit,2015.0,F004,minor,170.0,,sensor,2298.0,59.24
,P001,WO1003,966.0,44.0,matin,2015.0,F002,major,130.0,TECH01,sensor,1067.0,108.99
FR01,P003,WO1001,931.0,41.0,nuit,2021.0,F002,critical,171.0,TECH01,pump,,36.85
FR01,P001,WO1001,,44.0,nuit,2021.0,F003,critical,59.0,TECH01,valve,,31.55
FR02,P001,WO1003,907.0,53.0,apres_midi,2014.0,F002,critical,48.0,TECH03,sensor,2957.0,
FR02,P001,WO1003,1114.0,41.0,nuit,2012.0,F004,critical,,TECH01,sensor,380.0,102.67
FR01,P001,WO1002,945.0,52.0,matin,2020.0,F004,critical,128.0,TECH03,pump,707.0,48.45
FR01,P001,WO1001,979.0,51.0,apres_midi,,F004,critical,110.0,TECH03,bearing,691.0,107.03
FR01,P001,WO1003,934.0,54.0,apres_midi,2014.0,F001,critical,53.0,TECH03,sensor,1198.0,60.23
FR01,P001,WO1002,1088.0,44.0,apres_midi,2013.0,F003,minor,109.0,TECH03,valve,12358.636650536504,56.94
FR01,P003,WO1001,988.0,54.0,nuit,2017.0,F002,minor,34.0,TECH03,sensor,2764.0,55.54
FR01,P003,WO1001,1035.0,52.0,matin,2017.0,F002,minor,89.0,TECH02,sensor,699.0,85.88
FR02,P001,WO1001,933.0,54.0,matin,2012.0,F004,major,101.0,TECH03,valve,2273.0,142.38
FR02,P003,WO1003,1180.0,48.0,matin,2015.0,F004,major,90.0,TECH03,pump,537.0,143.3
FR02,P001,WO1001,1012.0,46.0,apres_midi,2021.0,F004,critical,149.0,TECH01,sensor,1546.0,91.03
FR01,,WO1001,1071.0,46.0,apres_midi,2016.0,F004,critical,117.0,TECH01,valve,2528.0,132.91
FR01,P002,,942.0,40.0,matin,2017.0,F001,major,148.0,,valve,145.0,85.68
FR01,P001,WO1003,912.0,48.0,nuit,2016.0,F003,critical,140.0,TECH01,bearing,2592.0,83.97
FR02,P002,WO1002,1073.0,45.0,apres_midi,2014.0,F003,major,144.0,TECH01,pump,1017.0,24.96
,P001,WO1003,1024.0,46.0,matin,2014.0,F001,,129.0,TECH01,valve,437.0,116.86
FR01,P001,WO1001,1106.0,52.0,nuit,2014.0,F002,critical,149.0,TECH03,sensor,2612.0,102.84
FR02,P002,,1003.0,51.0,apres_midi,2017.0,F002,critical,47.0,TECH03,pump,676.0,67.73
FR01,P002,,1029.0,41.0,apres_midi,2015.0,F003,major,122.0,TECH01,valve,1210.0,39.11
FR02,P002,WO1003,939.0,40.0,apres_midi,2015.0,F003,critical,167.0,TECH02,pump,2923.0,148.75
FR02,P001,WO1001,922.0,50.0,matin,2014.0,F002,major,78.0,TECH02,sensor,2500.0,126.17
FR01,P002,WO1001,1151.0,52.0,apres_midi,,F001,,63.0,TECH03,bearing,367.0,101.54
FR02,P002,,1189.0,43.0,apres_midi,2019.0,,minor,159.0,TECH03,sensor,2369.0,22.16
FR01,P003,WO1002,1101.0,51.0,nuit,2014.0,F002,minor,51.0,TECH02,pump,1482.0,133.07
FR02,P003,WO1003,1054.0,48.0,matin,2021.0,F001,major,57.0,TECH02,sensor,334.0,99.27
FR01,P002,WO1002,954.0,53.0,nuit,2014.0,F004,minor,50.0,TECH01,valve,176.0,40.54
FR02,P002,WO1001,1005.0,48.0,apres_midi,2017.0,F003,minor,37.0,TECH02,pump,1900.0,125.84
FR01,,WO1002,1159.0,53.0,matin,2012.0,F002,critical,176.0,TECH01,sensor,2658.0,98.47
FR02,P002,WO1002,1099.0,50.0,matin,2021.0,F004,critical,70.0,TECH03,sensor,730.0,89.01
FR02,P003,WO1003,1116.0,42.0,apres_midi,2017.0,F004,critical,176.0,TECH03,,895.0,38.19
FR02,P001,WO1001,946.0,40.0,matin,2020.0,F001,major,110.0,TECH01,bearing,2357.0,53.11
FR01,P002,,1016.0,41.0,matin,2014.0,F001,critical,82.0,TECH03,bearing,1621.0,109.76
FR01,P002,WO1001,1111.0,54.0,nuit,2013.0,F003,critical,131.0,TECH03,bearing,2656.0,65.52
FR02,P003,WO1001,1054.0,48.0,matin,2014.0,F003,major,100.0,TECH01,bearing,2317.0,65.05
FR01,P002,WO1003,1162.0,48.0,matin,2014.0,F002,critical,39.0,TECH02,sensor,900.0,43.43
FR02,P002,WO1002,1050.0,51.0,nuit,2013.0,F003,minor,178.0,TECH03,bearing,401.0,46.76
FR01,P003,WO1003,1111.0,,apres_midi,2015.0,F004,critical,50.0,TECH02,sensor,2979.0,107.66
FR02,P002,,1091.0,48.0,nuit,2019.0,F003,,104.0,TECH02,valve,2554.0,139.84
FR01,P002,WO1003,1142.0,40.0,apres_midi,2018.0,F004,major,154.0,TECH03,valve,1560.0,27.06
FR02,P003,WO1003,997.0,49.0,apres_midi,2021.0,F004,minor,31.0,TECH02,valve,676.0,84.01
FR02,P001,WO1002,928.0,43.0,apres_midi,,F002,,62.0,TECH03,pump,2570.0,144.3
FR02,P002,WO1002,1088.0,44.0,nuit,2019.0,F001,minor,68.0,TECH03,valve,2339.0,89.58
FR02,P002,WO1002,1071.0,47.0,apres_midi,,F003,critical,126.0,TECH01,pump,2550.0,75.03
FR01,P001,,1096.0,52.0,nuit,2017.0,F002,major,59.0,TECH03,bearing,1127.0,57.75
FR02,P003,WO1002,1054.0,44.0,nuit,2014.0,F003,major,179.0,TECH01,valve,2154.0,118.08
FR01,P001,WO1002,1039.0,44.0,apres_midi,2021.0,F004,minor,34.0,TECH01,,1536.0,136.38
FR01,P002,WO1002,1192.0,43.0,apres_midi,,F003,major,109.0,TECH01,valve,723.0,148.68
FR02,P001,WO1001,1189.0,48.0,nuit,,F001,major,31.0,TECH01,bearing,1610.0,60.15
FR01,P003,WO1002,1155.0,52.0,nuit,2013.0,F003,critical,130.0,TECH01,valve,942.0,36.54
FR01,P002,WO1002,1063.0,47.0,apres_midi,2017.0,F003,minor,173.0,TECH02,valve,704.0,114.07
FR01,,WO1002,1033.0,48.0,apres_midi,2012.0,F004,minor,177.0,TECH01,sensor,2923.0,128.01
FR02,P003,WO1001,1165.0,46.0,apres_midi,2018.0,F003,critical,112.0,TECH01,sensor,556.0,133.47
FR01,P001,WO1001,928.0,46.0,nuit,2015.0,F001,critical,177.0,TECH02,pump,360.0,98.54
FR01,P001,WO1002,1038.0,44.0,nuit,2012.0,F003,minor,96.0,TECH01,sensor,2722.0,144.84
FR02,P003,WO1002,984.0,,nuit,2016.0,F004,major,41.0,TECH02,bearing,1453.0,34.57
FR02,P003,WO1002,1148.0,40.0,apres_midi,2016.0,F002,minor,36.0,TECH02,bearing,1294.0,60.04
,P002,WO1002,1132.0,51.0,matin,2017.0,F004,critical,170.0,TECH01,valve,699.0,58.96
FR02,P003,WO1001,960.0,45.0,matin,2019.0,F004,minor,44.0,TECH03,sensor,2386.0,71.84
FR01,P003,WO1002,1172.0,49.0,matin,2015.0,,,89.0,TECH03,pump,942.0,117.61
FR01,P001,,1118.0,,matin,2018.0,F002,minor,56.0,,pump,645.0,
FR01,P003,WO1003,1185.0,49.0,matin,2015.0,F001,minor,76.0,TECH03,pump,955.0,22.26
FR02,P003,WO1001,1148.0,43.0,nuit,2013.0,F004,major,118.0,TECH01,valve,1899.0,37.84
,P001,WO1003,971.0,41.0,apres_midi,2019.0,F004,major,89.0,TECH01,bearing,2396.0,44.15
FR02,P002,WO1001,1192.0,54.0,apres_midi,2016.0,F001,major,41.0,,valve,1551.0,148.59
FR02,P001,WO1001,1097.0,40.0,apres_midi,2021.0,F001,major,23.0,TECH01,bearing,2555.0,53.53
FR01,P001,WO1001,,42.0,apres_midi,2015.0,F003,critical,77.0,TECH01,valve,1253.0,79.47
FR02,P003,WO1002,1036.0,50.0,apres_midi,2013.0,F001,minor,93.0,TECH03,bearing,,23.77
FR02,P003,WO1001,1112.0,52.0,matin,2018.0,,minor,36.0,TECH02,pump,2946.0,140.96
FR02,P002,WO1002,,54.0,,2016.0,F004,minor,165.0,TECH02,bearing,1234.0,26.12
FR02,P003,WO1001,1106.0,52.0,apres_midi,2020.0,F004,minor,,TECH03,sensor,399.0,137.3
FR02,P002,WO1001,1051.0,48.0,matin,2018.0,F002,minor,105.0,TECH01,sensor,867.0,46.04
,P002,WO1003,1032.0,51.0,apres_midi,2020.0,,critical,,TECH02,pump,103.0,138.16
FR02,P002,WO1001,1065.0,40.0,matin,2021.0,F004,critical,76.0,TECH02,pump,815.0,62.99
FR01,P002,WO1002,1079.0,44.0,matin,2021.0,F004,minor,,,valve,1482.0,81.98
FR01,P003,WO1003,1020.0,49.0,nuit,2016.0,F003,minor,63.0,TECH02,sensor,2227.0,112.42
FR01,P001,WO1003,1073.0,45.0,apres_midi,2017.0,F003,minor,166.0,TECH01,pump,2169.0,116.61
FR01,P001,WO1001,9430.099895068206,54.0,apres_midi,2019.0,F003,,172.0,TECH03,valve,308.0,24.42
FR01,P003,,1086.0,48.0,apres_midi,2021.0,F002,minor,56.0,TECH01,valve,285.0,22.53
FR01,P003,WO1003,1037.0,40.0,matin,2017.0,F002,major,165.0,TECH02,sensor,1783.0,
FR02,P002,WO1002,1137.0,51.0,nuit,2015.0,F001,critical,77.0,TECH03,bearing,1410.0,86.51
FR02,P003,WO1001,917.0,44.0,apres_midi,2013.0,F003,major,31.0,TECH01,valve,424.0,133.54
FR02,P001,WO1003,975.0,40.0,matin,2017.0,F002,major,51.0,TECH02,sensor,12358.636650536504,43.52
FR01,,WO1002,1050.0,,matin,2020.0,F002,major,173.0,TECH01,valve,281.0,68.45
FR02,P003,WO1001,1007.0,53.0,matin,2019.0,F001,critical,173.0,TECH01,valve,,76.6
FR02,P002,,1052.0,41.0,matin,2014.0,F002,major,108.0,TECH03,pump,,
FR02,P002,WO1003,936.0,50.0,nuit,2016.0,F004,minor,70.0,TECH01,pump,529.0,111.63
FR01,P002,WO1001,1045.0,44.0,nuit,,F002,minor,60.0,TECH02,pump,2545.0,138.29
FR02,P002,WO1002,1025.0,49.0,matin,2018.0,F003,major,,TECH02,sensor,1076.0,36.78
FR01,P001,,,43.0,apres_midi,2013.0,F001,critical,80.0,TECH02,valve,2001.0,81.13
FR02,P003,WO1003,1007.0,45.0,nuit,2017.0,F003,minor,146.0,TECH02,sensor,231.0,148.03
FR01,P003,WO1002,1185.0,44.0,,2013.0,F003,critical,54.0,TECH01,valve,589.0,97.89
,P002,WO1003,1139.0,41.0,apres_midi,2019.0,F001,minor,104.0,TECH02,valve,2726.0,130.32
FR01,P001,WO1001,1001.0,48.0,nuit,2018.0,F004,critical,41.0,TECH03,pump,394.0,135.66
FR02,P001,WO1002,1119.0,52.0,apres_midi,2013.0,F001,minor,59.0,,pump,1862.0,29.24
FR02,P003,WO1001,906.0,49.0,nuit,2015.0,F004,major,73.0,TECH03,valve,1968.0,82.52
FR01,P002,WO1003,1115.0,47.0,nuit,2018.0,F004,major,48.0,TECH02,,2439.0,145.04
FR02,P003,WO1001,1068.0,54.0,apres_midi,2020.0,F003,major,101.0,TECH03,bearing,1415.0,39.4
FR01,P003,WO1002,973.0,48.0,apres_midi,2014.0,F003,critical,136.0,TECH02,bearing,2258.0,44.5
FR01,P001,WO1001,1192.0,50.0,matin,2021.0,F003,major,,TECH01,valve,1117.0,85.79
FR02,P001,WO1002,926.0,45.0,nuit,2021.0,,critical,168.0,TECH03,sensor,599.0,37.31
FR02,,WO1002,1176.0,44.0,apres_midi,2019.0,F001,minor,59.0,TECH01,bearing,1411.0,131.79
,P002,WO1002,942.0,44.0,nuit,2020.0,F002,minor,49.0,TECH02,valve,2895.0,119.16
FR01,P002,WO1002,992.0,41.0,matin,2019.0,F001,critical,83.0,TECH01,valve,1329.0,130.44
FR01,P003,WO1002,970.0,50.0,matin,2015.0,F002,major,60.0,TECH03,bearing,2567.0,72.68
FR02,P003,WO1003,1168.0,43.0,matin,2015.0,F001,critical,98.0,TECH03,valve,12358.636650536504,104.1
FR01,P002,WO1001,1008.0,41.0,matin,2018.0,F003,critical,66.0,,sensor,1481.0,62.52
FR02,P002,WO1003,1080.0,41.0,matin,2015.0,F002,critical,23.0,TECH02,bearing,227.0,28.21
FR01,P002,WO1001,1114.0,51.0,matin,2021.0,F001,minor,175.0,TECH03,sensor,1426.0,120.73
FR02,P003,,1013.0,47.0,matin,2021.0,F001,minor,113.0,TECH03,valve,2463.0,
FR02,P001,WO1001,1084.0,43.0,matin,2018.0,F004,minor,76.0,TECH03,pump,2088.0,57.17
FR01,P002,WO1003,1024.0,51.0,nuit,2020.0,F001,major,140.0,,valve,611.0,57.39
FR02,P002,WO1002,1004.0,53.0,apres_midi,2020.0,F003,minor,35.0,TECH02,bearing,489.0,
FR02,P002,WO1002,1136.0,43.0,nuit,,F001,minor,115.0,TECH02,sensor,2031.0,75.46
FR01,P003,WO1003,1040.0,46.0,nuit,2021.0,F001,,159.0,TECH02,valve,1034.0,68.84
,P001,,1192.0,43.0,apres_midi,2021.0,F003,major,74.0,TECH02,sensor,215.0,135.03
FR01,P001,WO1001,1057.0,48.0,apres_midi,2017.0,F002,critical,162.0,TECH03,sensor,1313.0,122.74
,P002,WO1002,,48.0,matin,2012.0,F002,critical,166.0,TECH02,bearing,12358.636650536504,134.47
FR01,P003,WO1002,1016.0,51.0,apres_midi,2019.0,F003,critical,165.0,TECH02,sensor,1300.0,
FR02,P001,WO1002,961.0,53.0,nuit,2017.0,F002,critical,175.0,TECH03,,2731.0,108.3
FR02,P003,WO1001,9430.099895068206,53.0,matin,2018.0,F004,minor,170.0,TECH03,bearing,1744.0,103.63
FR02,P001,WO1002,959.0,42.0,nuit,2013.0,F001,major,131.0,TECH03,sensor,1973.0,80.6
FR02,P002,WO1002,1164.0,45.0,apres_midi,2014.0,F001,minor,30.0,TECH03,valve,2518.0,30.78
FR01,P003,WO1002,1079.0,54.0,nuit,2017.0,F002,critical,104.0,TECH01,valve,1781.0,78.02
FR01,P002,WO1003,,46.0,nuit,2014.0,F002,minor,147.0,TECH02,sensor,2920.0,67.14
,P001,WO1003,1042.0,42.0,matin,2016.0,F002,major,64.0,TECH03,bearing,2256.0,69.2
FR01,P001,WO1002,1144.0,43.0,matin,2015.0,F003,minor,58.0,TECH02,,1210.0,85.19
FR01,P002,WO1003,980.0,53.0,nuit,2016.0,F004,minor,98.0,TECH01,valve,2236.0,
FR01,P001,WO1003,1025.0,40.0,apres_midi,2019.0,F004,major,171.0,TECH03,pump,2012.0,48.08
FR01,P002,WO1001,1036.0,50.0,matin,2015.0,F002,critical,55.0,TECH01,pump,1424.0,55.73
FR02,P002,WO1003,955.0,48.0,nuit,2020.0,,,116.0,TECH02,sensor,808.0,46.42
FR02,P002,WO1003,9430.099895068206,46.0,matin,,F002,critical,127.0,,pump,2529.0,115.73
FR02,P001,WO1002,993.0,49.0,matin,2018.0,F003,major,23.0,TECH02,sensor,1782.0,145.37
FR02,P003,WO1001,1191.0,46.0,apres_midi,2018.0,F003,minor,,,sensor,1607.0,51.82
FR01,P002,WO1001,1027.0,54.0,nuit,2012.0,F001,critical,158.0,TECH02,pump,2261.0,132.28
FR01,P003,WO1001,1116.0,48.0,nuit,2014.0,F002,major,104.0,TECH02,valve,390.0,114.93
FR01,P001,WO1003,1098.0,51.0,nuit,2021.0,F001,,172.0,TECH02,valve,1806.0,
FR02,,WO1002,919.0,53.0,nuit,,F001,major,69.0,TECH03,bearing,1251.0,88.24
FR01,P003,WO1001,954.0,54.0,nuit,2019.0,F004,critical,111.0,TECH03,,1851.0,99.3
FR02,P002,WO1001,1145.0,45.0,matin,2021.0,F003,major,133.0,TECH01,valve,12358.636650536504,120.29
FR01,P001,WO1003,1150.0,47.0,matin,2016.0,F003,critical,71.0,TECH01,pump,1952.0,90.77
FR01,P002,WO1001,959.0,44.0,matin,2015.0,F003,minor,25.0,TECH03,valve,1807.0,105.25
FR01,P002,WO1002,1062.0,47.0,matin,2014.0,F003,major,65.0,TECH02,valve,1304.0,61.67
FR01,,WO1001,,51.0,apres_midi,2018.0,F001,major,34.0,TECH02,,1947.0,36.03
FR02,P001,WO1002,1126.0,49.0,apres_midi,,F003,critical,137.0,TECH03,sensor,12358.636650536504,27.81
FR02,P003,WO1002,1028.0,,nuit,2019.0,F004,critical,52.0,TECH02,bearing,2820.0,57.94
FR01,P001,WO1002,944.0,,apres_midi,2012.0,F004,critical,100.0,TECH01,sensor,871.0,
FR02,P003,WO1003,1096.0,42.0,matin,2018.0,F001,minor,144.0,TECH02,bearing,2871.0,31.58
FR01,P001,WO1003,1065.0,54.0,matin,2016.0,F001,critical,159.0,TECH02,pump,1530.0,
FR01,P001,WO1002,1146.0,43.0,matin,2013.0,F002,,50.0,TECH01,valve,2453.0,72.94
FR01,P001,WO1002,1125.0,53.0,matin,2019.0,F002,minor,53.0,TECH01,pump,1806.0,80.86
FR01,P002,WO1001,1179.0,50.0,matin,2013.0,F003,critical,51.0,TECH03,valve,1060.0,47.69
