maintenance_event_id,timestamp,machine_id,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,maintenance_type,failure_type,failure_code,failure_severity,repair_time_minutes,downtime_minutes,technician_id,spare_part_used,maintenance_cost
MEV9309,2026-02-02 13:45:00,M02,53.0,10.0,12.0,corrective,mechanical,F004,major,,140.0,TECH02,sensor,2348.0
MEV9310,2026-02-02 13:50:00,,57.0,9.0,7.0,corrective,hydraulic,F001,critical,42.0,151.0,TECH01,valve,2042.0
MEV9311,2026-02-02 13:55:00,,68.0,6.0,9.0,corrective,hydraulic,F001,critical,100.0,71.0,TECH02,valve,581.0
,2026-02-02 14:00:00,M03,54.0,0.0,5.0,corrective,none,F002,major,166.0,1065.3580960386676,TECH02,pump,145.0
MEV9313,2026-02-02 14:05:00,,26.0,7.0,9.0,corrective,hydraulic,F003,critical,132.0,127.0,TECH01,pump,869.0
MEV9314,2026-02-02 14:10:00,M01,29.0,16.0,14.0,preventive,electrical,F001,minor,119.0,230.0,TECH01,bearing,2520.0
MEV9315,2026-02-02 14:15:00,M04,102.0,15.0,6.0,preventive,mechanical,F001,minor,,72.0,TECH02,sensor,1421.0
MEV9316,2026-02-02 14:20:00,M01,86.0,9.0,6.0,,mechanical,F001,critical,76.0,72.0,TECH03,pump,1925.0
MEV9317,2026-02-02 14:25:00,M03,43.0,5.0,1.0,preventive,none,F003,critical,153.0,7.0,TECH01,sensor,2815.0
MEV9318,2026-02-02 14:30:00,M03,101.0,9.0,5.0,preventive,hydraulic,F001,minor,169.0,78.0,TECH03,valve,
MEV9319,2026-02-02 14:35:00,,5.0,19.0,2.0,preventive,hydraulic,F002,minor,158.0,89.0,TECH03,sensor,2204.0
MEV9320,2026-02-02 14:40:00,M03,,18.0,7.0,preventive,mechanical,F002,critical,105.0,189.0,TECH01,pump,485.0
MEV9321,2026-02-02 14:45:00,M03,30.0,16.0,12.0,preventive,,F002,major,598.0422047244094,179.0,TECH01,bearing,294.0
MEV9322,2026-02-02 14:50:00,M01,36.0,18.0,6.0,preventive,hydraulic,F003,major,95.0,79.0,TECH01,pump,177.0
MEV9323,2026-02-02 14:55:00,M01,37.0,0.0,49.32201613748297,preventive,none,F004,minor,89.0,9.0,TECH03,bearing,1552.0
MEV9324,2026-02-02 15:00:00,M04,69.0,28.0,1.0,preventive,mechanical,,critical,59.0,162.0,TECH03,sensor,1721.0
MEV9325,2026-02-02 15:05:00,M01,45.0,26.0,10.0,preventive,electrical,F003,minor,100.0,,TECH01,valve,2810.0
MEV9326,2026-02-02 15:10:00,M01,,,12.0,corrective,electrical,F001,major,39.0,11.0,,,784.0
MEV9327,2026-02-02 15:15:00,M02,84.0,25.0,9.0,preventive,none,F001,major,79.0,46.0,TECH01,valve,2151.0
MEV9328,2026-02-02 15:20:00,M02,7.0,21.0,9.0,preventive,hydraulic,F002,minor,143.0,209.0,TECH01,,2508.0
MEV9329,2026-02-02 15:25:00,M03,102.0,0.0,12.0,preventive,none,F003,critical,86.0,26.0,TECH01,valve,1001.0
MEV9330,2026-02-02 15:30:00,M02,24.0,24.0,13.0,corrective,mechanical,F002,major,28.0,76.0,TECH03,sensor,2020.0
,2026-02-02 15:35:00,M01,63.0,25.0,4.0,preventive,electrical,F002,major,146.0,197.0,TECH01,bearing,2321.0
MEV9332,2026-02-02 15:40:00,M03,87.0,18.0,6.0,preventive,hydraulic,F003,major,93.0,230.0,TECH03,bearing,486.0
MEV9333,2026-02-02 15:45:00,M03,64.0,20.0,11.0,preventive,electrical,F003,major,102.0,39.0,TECH01,pump,1333.0
MEV9334,2026-02-02 15:50:00,M02,108.0,2.0,1.0,preventive,mechanical,F001,minor,79.0,204.0,TECH02,valve,2215.0
MEV9335,,M03,111.0,6.0,3.0,corrective,electrical,F004,minor,151.0,11.0,TECH01,valve,2203.0
MEV9336,2026-02-02 16:00:00,M04,69.0,20.0,9.0,corrective,hydraulic,F001,major,22.0,1.0,TECH02,valve,1533.0
MEV9337,2026-02-02 16:05:00,M02,17.0,4.0,8.0,preventive,none,F001,major,47.0,109.0,TECH02,valve,2922.0
MEV9338,2026-02-02 16:10:00,M02,63.0,9.0,4.0,corrective,mechanical,F004,major,72.0,21.0,TECH03,pump,202.0
MEV9339,2026-02-02 16:15:00,M03,69.0,22.0,8.0,preventive,electrical,F002,critical,90.0,30.0,TECH01,sensor,1103.0
MEV9340,2026-02-02 16:20:00,M02,60.0,,9.0,preventive,electrical,F002,critical,139.0,85.0,TECH01,sensor,1486.0
MEV9341,2026-02-02 16:25:00,M04,,24.0,14.0,corrective,none,F001,major,123.0,218.0,TECH03,valve,1970.0
,2026-02-02 16:30:00,M04,21.0,17.0,3.0,preventive,mechanical,F003,critical,20.0,21.0,TECH01,valve,1482.0
MEV9343,2026-02-02 16:35:00,M01,94.0,29.0,8.0,corrective,hydraulic,F002,critical,162.0,1065.3580960386676,TECH02,valve,2979.0
MEV9344,2026-02-02 16:40:00,M01,27.0,22.0,7.0,preventive,mechanical,F004,major,25.0,201.0,,sensor,1839.0
MEV9345,2026-02-02 16:45:00,M02,80.0,1.0,12.0,preventive,electrical,F001,major,59.0,13.0,TECH02,sensor,1361.0
MEV9346,2026-02-02 16:50:00,M03,,8.0,3.0,,mechanical,F004,major,598.0422047244094,41.0,TECH01,,1641.0
MEV9347,,M03,58.0,24.0,,corrective,electrical,F004,minor,92.0,44.0,TECH03,bearing,120.0
,2026-02-02 17:00:00,M03,,1.0,6.0,preventive,mechanical,F004,critical,24.0,7.0,TECH03,valve,1884.0
MEV9349,2026-02-02 17:05:00,M01,18.0,14.0,1.0,,hydraulic,F003,critical,97.0,111.0,TECH02,bearing,902.0
MEV9350,2026-02-02 17:10:00,M02,94.0,19.0,12.0,corrective,mechanical,F004,critical,130.0,218.0,TECH02,sensor,1906.0
MEV9351,,M01,102.0,4.0,,preventive,electrical,F002,minor,30.0,204.0,TECH01,sensor,1111.0
MEV9352,2026-02-02 17:20:00,M01,18.0,1.0,12.0,preventive,electrical,F002,critical,69.0,110.0,TECH03,valve,2325.0
MEV9353,2026-02-02 17:25:00,M01,35.0,5.0,0.0,preventive,none,F004,minor,598.0422047244094,124.0,,valve,2595.0
MEV9354,2026-02-02 17:30:00,,90.0,22.0,9.0,corrective,mechanical,F004,minor,72.0,102.0,TECH01,bearing,101.0
MEV9355,2026-02-02 17:35:00,M01,26.0,1.0,14.0,preventive,electrical,F003,,,171.0,TECH01,,1793.0
MEV9356,2026-02-02 17:40:00,M01,19.0,25.0,11.0,preventive,mechanical,F003,minor,45.0,148.0,TECH03,bearing,2768.0
MEV9357,2026-02-02 17:45:00,M01,74.0,,7.0,preventive,electrical,F004,major,110.0,175.0,TECH01,sensor,1307.0
MEV9358,2026-02-02 17:50:00,M02,25.0,26.0,13.0,preventive,none,F002,critical,60.0,231.0,TECH02,valve,260.0
MEV9359,2026-02-02 17:55:00,M04,115.0,26.0,,corrective,none,F004,minor,85.0,87.0,TECH02,pump,2451.0
MEV9360,2026-02-02 18:00:00,M04,105.0,24.0,14.0,preventive,electrical,F002,critical,157.0,156.0,TECH01,,1742.0
MEV9361,2026-02-02 18:05:00,M02,4.0,7.0,0.0,corrective,mechanical,F002,minor,66.0,12.0,TECH01,bearing,2295.0
,2026-02-02 18:10:00,M02,30.0,7.0,9.0,preventive,electrical,F002,major,95.0,21.0,TECH01,valve,209.0
MEV9363,2026-02-02 18:15:00,M04,48.0,11.0,5.0,corrective,hydraulic,F003,major,157.0,110.0,TECH03,bearing,2188.0
MEV9364,2026-02-02 18:20:00,M01,96.0,20.0,3.0,preventive,electrical,F002,major,73.0,236.0,TECH01,valve,965.0
MEV9365,2026-02-02 18:25:00,M03,95.0,25.0,12.0,corrective,hydraulic,F002,critical,86.0,72.0,TECH02,valve,1173.0
MEV9366,2026-02-02 18:30:00,M02,47.0,6.0,11.0,preventive,,F002,critical,41.0,114.0,TECH02,bearing,2486.0
MEV9367,2026-02-02 18:35:00,M03,60.0,18.0,0.0,preventive,hydraulic,F004,critical,100.0,70.0,TECH03,pump,2936.0
MEV9368,2026-02-02 18:40:00,M01,58.0,8.0,,preventive,hydraulic,F003,minor,43.0,0.0,TECH03,sensor,202.0
MEV9369,2026-02-02 18:45:00,M04,6.0,9.0,2.0,corrective,hydraulic,F002,minor,,180.0,,,804.0
,2026-02-02 18:50:00,M03,71.0,23.0,4.0,preventive,,F003,major,134.0,87.0,TECH02,pump,1220.0
MEV9371,,M04,47.0,6.0,9.0,preventive,hydraulic,F002,minor,157.0,119.0,TECH03,bearing,1632.0
MEV9372,2026-02-02 19:00:00,M04,23.0,,4.0,corrective,hydraulic,F002,critical,96.0,226.0,TECH02,sensor,1537.0
MEV9373,,M01,109.0,11.0,14.0,corrective,none,F003,minor,20.0,112.0,TECH02,bearing,2835.0
,2026-02-02 19:10:00,M03,97.0,21.0,13.0,preventive,hydraulic,F001,minor,153.0,164.0,TECH02,pump,174.0
MEV9375,2026-02-02 19:15:00,M02,75.0,2.0,3.0,corrective,none,,major,148.0,99.0,TECH02,bearing,1652.0
,2026-02-02 19:20:00,M01,32.0,22.0,14.0,,none,F004,major,26.0,222.0,TECH03,valve,1766.0
MEV9377,2026-02-02 19:25:00,M02,46.0,4.0,14.0,preventive,electrical,F003,major,45.0,48.0,TECH01,pump,2425.0
MEV9378,2026-02-02 19:30:00,M03,7.0,11.0,5.0,preventive,hydraulic,F004,critical,26.0,201.0,TECH03,valve,
MEV9379,2026-02-02 19:35:00,M03,84.0,19.0,13.0,preventive,hydraulic,F001,minor,175.0,151.0,TECH02,sensor,2502.0
MEV9380,2026-02-02 19:40:00,M02,,24.0,7.0,corrective,mechanical,F001,major,118.0,,,pump,2392.0
MEV9381,2026-02-02 19:45:00,,19.0,18.0,13.0,corrective,electrical,F003,major,124.0,51.0,TECH02,bearing,778.0
MEV9382,2026-02-02 19:50:00,M03,77.0,19.0,12.0,corrective,hydraulic,F001,major,38.0,118.0,TECH02,sensor,2550.0
MEV9383,2026-02-02 19:55:00,M01,80.0,21.0,6.0,preventive,hydraulic,F002,major,134.0,156.0,TECH03,bearing,1771.0
MEV9384,2026-02-02 20:00:00,M01,50.0,22.0,3.0,preventive,mechanical,F004,minor,137.0,104.0,,valve,2629.0
MEV9385,2026-02-02 20:05:00,M04,116.0,1.0,9.0,corrective,electrical,F002,critical,89.0,5.0,TECH01,bearing,1226.0
MEV9386,2026-02-02 20:10:00,M03,29.0,24.0,6.0,corrective,mechanical,F002,major,56.0,140.0,TECH01,sensor,1462.0
MEV9387,2026-02-02 20:15:00,M02,,11.0,9.0,corrective,electrical,F004,major,175.0,173.0,TECH02,sensor,2793.0
MEV9388,2026-02-02 20:20:00,M02,8.0,0.0,4.0,corrective,mechanical,F002,critical,66.0,50.0,TECH02,bearing,1263.0
MEV9389,2026-02-02 20:25:00,M02,1.0,14.0,2.0,corrective,mechanical,F001,minor,95.0,87.0,TECH02,pump,1371.0
MEV9390,2026-02-02 20:30:00,M03,59.0,23.0,3.0,corrective,hydraulic,F003,critical,178.0,69.0,TECH01,sensor,476.0
MEV9391,2026-02-02 20:35:00,M01,80.0,19.0,4.0,,none,F003,critical,90.0,163.0,TECH01,valve,1821.0
MEV9392,2026-02-02 20:40:00,M04,84.0,24.0,2.0,preventive,mechanical,F001,minor,121.0,63.0,TECH03,valve,851.0
MEV9393,2026-02-02 20:45:00,M02,106.0,16.0,2.0,preventive,mechanical,F004,minor,67.0,113.0,TECH01,sensor,2111.0
MEV9394,2026-02-02 20:50:00,M03,66.0,16.0,8.0,preventive,hydraulic,F002,major,145.0,92.0,TECH02,bearing,426.0
MEV9395,2026-02-02 20:55:00,M02,69.0,9.0,14.0,corrective,none,F004,,,187.0,TECH02,bearing,1960.0
,2026-02-02 21:00:00,M04,21.0,13.0,14.0,corrective,electrical,F003,minor,110.0,239.0,TECH02,valve,1662.0
MEV9397,,M01,22.0,13.0,14.0,corrective,none,F002,major,97.0,227.0,TECH02,pump,2954.0
MEV9398,2026-02-02 21:10:00,M01,110.0,27.0,,preventive,mechanical,F002,minor,125.0,14.0,TECH01,sensor,637.0
MEV9399,2026-02-02 21:15:00,M04,63.0,18.0,3.0,preventive,none,F004,critical,29.0,1065.3580960386676,TECH03,sensor,2554.0
MEV9400,2026-02-02 21:20:00,M04,88.0,18.0,1.0,preventive,electrical,F002,major,75.0,119.0,TECH03,sensor,2396.0
MEV9401,2026-02-02 21:25:00,M01,,21.0,12.0,preventive,,F003,minor,152.0,92.0,TECH03,pump,
MEV9402,2026-02-02 21:30:00,M03,104.0,10.0,11.0,preventive,electrical,F004,major,20.0,119.0,TECH03,valve,2863.0
,,M04,86.0,16.0,,preventive,electrical,F002,critical,111.0,24.0,TECH03,bearing,2150.0
MEV9404,2026-02-02 21:40:00,M03,80.0,6.0,8.0,corrective,electrical,F002,critical,119.0,236.0,TECH03,valve,1740.0
MEV9405,2026-02-02 21:45:00,M02,,8.0,2.0,preventive,electrical,F003,,,41.0,TECH02,sensor,359.0
MEV9406,2026-02-02 21:50:00,M04,23.0,13.0,13.0,preventive,electrical,F003,critical,79.0,54.0,TECH01,,1900.0
MEV9407,2026-02-02 21:55:00,M03,40.0,17.0,5.0,,mechanical,F002,minor,92.0,28.0,TECH02,sensor,2904.0
,2026-02-02 22:00:00,M01,55.0,6.0,10.0,preventive,electrical,F004,minor,137.0,24.0,TECH03,pump,785.0
MEV9409,2026-02-02 22:05:00,M01,45.0,12.0,14.0,preventive,mechanical,F002,minor,119.0,68.0,TECH02,sensor,1331.0
MEV9410,2026-02-02 22:10:00,M04,15.0,2.0,1.0,preventive,hydraulic,F004,minor,152.0,,TECH02,bearing,1168.0
MEV9411,2026-02-02 22:15:00,M03,92.0,24.0,11.0,preventive,electrical,F004,minor,171.0,63.0,TECH02,sensor,2984.0
MEV9412,2026-02-02 22:20:00,M01,35.0,13.0,5.0,preventive,electrical,F003,minor,126.0,109.0,TECH01,bearing,1015.0
MEV9413,2026-02-02 22:25:00,M02,98.0,27.0,3.0,corrective,electrical,F003,critical,40.0,195.0,TECH02,pump,1639.0
MEV9414,2026-02-02 22:30:00,M03,28.0,17.0,11.0,corrective,mechanical,F001,minor,157.0,,TECH02,pump,628.0
MEV9415,2026-02-02 22:35:00,M04,8.0,22.0,11.0,corrective,mechanical,F003,critical,29.0,50.0,TECH02,,
MEV9416,2026-02-02 22:40:00,,96.0,26.0,3.0,preventive,none,,minor,21.0,25.0,TECH03,sensor,854.0
MEV9417,,M02,31.0,4.0,2.0,corrective,mechanical,F003,major,39.0,219.0,TECH03,pump,2886.0
MEV9418,2026-02-02 22:50:00,M04,102.0,16.0,10.0,corrective,mechanical,F001,critical,,181.0,TECH02,bearing,1683.0
MEV9419,2026-02-02 22:55:00,M01,22.0,10.0,1.0,preventive,none,F002,minor,94.0,181.0,TECH02,bearing,7834.856088560886
MEV9420,2026-02-02 23:00:00,M02,85.0,13.0,13.0,preventive,mechanical,F002,,109.0,60.0,TECH02,pump,521.0
MEV9421,2026-02-02 23:05:00,M04,39.0,12.0,12.0,corrective,electrical,F004,major,132.0,182.0,TECH03,bearing,2114.0
MEV9422,2026-02-02 23:10:00,M04,73.0,12.0,5.0,corrective,hydraulic,,critical,26.0,230.0,TECH01,bearing,1058.0
MEV9423,,M02,51.0,14.0,14.0,,none,F001,major,164.0,29.0,TECH01,pump,1305.0
MEV9424,2026-02-02 23:20:00,M03,29.0,11.0,3.0,preventive,electrical,F003,major,124.0,185.0,TECH01,pump,2234.0
MEV9425,2026-02-02 23:25:00,M01,,13.0,14.0,preventive,hydraulic,F003,major,170.0,177.0,TECH03,valve,1067.0
MEV9426,2026-02-02 23:30:00,,69.0,19.0,9.0,corrective,mechanical,F003,minor,,64.0,TECH02,bearing,420.0
MEV9427,2026-02-02 23:35:00,M04,6.0,2.0,7.0,preventive,hydraulic,F002,major,73.0,145.0,TECH01,bearing,1556.0
MEV9428,2026-02-02 23:40:00,M03,45.0,23.0,6.0,preventive,none,F003,critical,20.0,236.0,,valve,2947.0
MEV9429,2026-02-02 23:45:00,M04,65.0,6.0,4.0,preventive,mechanical,F004,critical,138.0,17.0,TECH02,valve,2283.0
MEV9430,2026-02-02 23:50:00,M01,43.0,9.0,13.0,preventive,electrical,F003,critical,177.0,21.0,TECH03,bearing,1293.0
MEV9431,2026-02-02 23:55:00,M02,89.0,26.0,11.0,preventive,none,,major,136.0,161.0,TECH02,valve,621.0
MEV9432,2026-02-03 00:00:00,,66.0,0.0,11.0,corrective,hydraulic,F002,major,,30.0,TECH02,sensor,1268.0
MEV9433,2026-02-03 00:05:00,M01,47.0,28.0,49.32201613748297,preventive,mechanical,F001,minor,37.0,210.0,TECH01,sensor,2897.0
MEV9434,2026-02-03 00:10:00,M01,114.0,1.0,13.0,preventive,hydraulic,F003,minor,45.0,120.0,TECH02,bearing,2462.0
MEV9435,2026-02-03 00:15:00,M04,105.0,12.0,12.0,preventive,none,F003,minor,56.0,112.0,TECH03,pump,183.0
MEV9436,2026-02-03 00:20:00,M01,101.0,25.0,7.0,corrective,none,F003,minor,172.0,105.0,TECH02,,2278.0
MEV9437,2026-02-03 00:25:00,M03,89.0,2.0,49.32201613748297,preventive,electrical,F003,critical,55.0,211.0,,pump,2173.0
MEV9438,2026-02-03 00:30:00,M03,65.0,5.0,11.0,corrective,none,F002,major,,89.0,TECH03,bearing,2809.0
MEV9439,2026-02-03 00:35:00,M02,104.0,24.0,9.0,preventive,none,F003,,598.0422047244094,53.0,TECH01,,1532.0
,2026-02-03 00:40:00,,97.0,8.0,4.0,preventive,mechanical,F003,minor,124.0,143.0,TECH03,sensor,1508.0
MEV9441,2026-02-03 00:45:00,M02,11.0,4.0,7.0,preventive,hydraulic,F004,major,,162.0,TECH03,bearing,160.0
MEV9442,2026-02-03 00:50:00,M03,39.0,29.0,1.0,preventive,electrical,F003,critical,108.0,117.0,TECH03,valve,1418.0
MEV9443,2026-02-03 00:55:00,M01,101.0,,3.0,preventive,mechanical,F002,major,45.0,60.0,TECH02,sensor,1357.0
MEV9444,2026-02-03 01:00:00,M02,83.0,23.0,49.32201613748297,preventive,hydraulic,F003,critical,84.0,50.0,TECH03,sensor,1729.0
MEV9445,2026-02-03 01:05:00,M04,98.0,12.0,6.0,preventive,hydraulic,F003,critical,139.0,166.0,TECH03,pump,393.0
MEV9446,2026-02-03 01:10:00,M01,7.0,26.0,13.0,preventive,,F001,major,71.0,228.0,TECH03,sensor,2655.0
MEV9447,2026-02-03 01:15:00,M04,105.0,8.0,12.0,preventive,electrical,F002,critical,79.0,234.0,TECH03,pump,119.0
MEV9448,2026-02-03 01:20:00,,112.0,27.0,1.0,corrective,none,F004,major,34.0,51.0,TECH01,sensor,1622.0
MEV9449,2026-02-03 01:25:00,M01,106.0,23.0,14.0,,mechanical,,major,156.0,208.0,TECH03,pump,2536.0
MEV9450,2026-02-03 01:30:00,M02,43.0,28.0,7.0,corrective,none,,critical,104.0,220.0,TECH03,bearing,
MEV9451,,M02,58.0,2.0,10.0,preventive,mechanical,F003,critical,113.0,224.0,TECH03,valve,551.0
MEV9452,,M04,92.0,,8.0,preventive,electrical,F004,minor,59.0,87.0,TECH01,valve,2036.0
MEV9453,2026-02-03 01:45:00,M03,8.0,19.0,11.0,preventive,,F001,minor,43.0,227.0,TECH03,bearing,7834.856088560886
MEV9454,2026-02-03 01:50:00,M02,103.0,26.0,6.0,preventive,electrical,F002,minor,169.0,196.0,TECH02,valve,2714.0
MEV9455,2026-02-03 01:55:00,M03,95.0,11.0,49.32201613748297,preventive,hydraulic,F002,minor,37.0,21.0,TECH02,pump,417.0
MEV9456,2026-02-03 02:00:00,M02,71.0,16.0,1.0,preventive,mechanical,F002,major,176.0,,,sensor,2479.0
MEV9457,2026-02-03 02:05:00,M03,51.0,,8.0,preventive,mechanical,F002,,33.0,68.0,TECH01,sensor,800.0
MEV9458,2026-02-03 02:10:00,M02,85.0,24.0,9.0,preventive,none,F004,minor,37.0,110.0,TECH01,bearing,1740.0
MEV9459,2026-02-03 02:15:00,M04,38.0,9.0,0.0,preventive,mechanical,F001,major,134.0,131.0,TECH03,valve,1306.0
MEV9460,2026-02-03 02:20:00,M02,60.0,4.0,9.0,corrective,none,F002,major,47.0,115.0,TECH01,bearing,1796.0
MEV9461,2026-02-03 02:25:00,M01,81.0,14.0,14.0,preventive,hydraulic,F003,critical,161.0,24.0,TECH01,valve,1616.0
,2026-02-03 02:30:00,M04,105.0,23.0,11.0,preventive,none,,critical,139.0,44.0,TECH02,bearing,1929.0
MEV9463,2026-02-03 02:35:00,M02,92.0,26.0,14.0,corrective,,F003,major,23.0,51.0,TECH03,,2722.0
MEV9464,2026-02-03 02:40:00,M03,85.0,,8.0,corrective,electrical,F004,major,111.0,,,valve,2091.0
MEV9465,2026-02-03 02:45:00,M04,96.0,0.0,11.0,preventive,hydraulic,F001,major,142.0,18.0,TECH02,bearing,2938.0
MEV9466,2026-02-03 02:50:00,M03,57.0,2.0,1.0,preventive,none,F004,critical,177.0,149.0,TECH03,pump,1750.0
MEV9467,2026-02-03 02:55:00,M04,118.0,24.0,6.0,corrective,electrical,F001,,176.0,117.0,TECH01,bearing,437.0
MEV9468,2026-02-03 03:00:00,M04,117.0,3.0,3.0,preventive,none,F002,major,598.0422047244094,221.0,TECH01,bearing,1108.0
MEV9469,2026-02-03 03:05:00,M04,117.0,4.0,2.0,preventive,mechanical,,minor,163.0,21.0,TECH02,sensor,271.0
MEV9470,2026-02-03 03:10:00,M03,62.0,9.0,14.0,corrective,none,F001,critical,598.0422047244094,135.0,TECH01,sensor,1662.0
MEV9471,2026-02-03 03:15:00,M04,40.0,8.0,14.0,preventive,electrical,F001,minor,,18.0,TECH03,sensor,
MEV9472,2026-02-03 03:20:00,M04,2.0,9.0,0.0,preventive,none,F003,minor,130.0,153.0,TECH02,bearing,2287.0
MEV9473,2026-02-03 03:25:00,M01,118.0,10.0,3.0,preventive,mechanical,F004,major,,164.0,TECH03,bearing,2142.0
MEV9474,2026-02-03 03:30:00,M03,,10.0,13.0,preventive,electrical,,critical,,178.0,TECH02,valve,2665.0
MEV9475,2026-02-03 03:35:00,,112.0,13.0,3.0,preventive,mechanical,F004,critical,46.0,43.0,TECH03,bearing,2300.0
MEV9476,2026-02-03 03:40:00,M03,70.0,10.0,14.0,preventive,none,F004,critical,73.0,104.0,TECH03,bearing,320.0
MEV9477,2026-02-03 03:45:00,M04,89.0,16.0,6.0,preventive,mechanical,F003,major,118.0,29.0,TECH03,sensor,904.0
MEV9478,2026-02-03 03:50:00,M02,118.0,26.0,1.0,preventive,none,F002,major,125.0,,TECH02,pump,1759.0
MEV9479,2026-02-03 03:55:00,M03,27.0,16.0,6.0,,none,F002,major,158.0,168.0,TECH01,sensor,1232.0
MEV9480,2026-02-03 04:00:00,M01,102.0,27.0,13.0,preventive,mechanical,,major,20.0,164.0,TECH03,pump,226.0
MEV9481,2026-02-03 04:05:00,M03,79.0,12.0,13.0,corrective,electrical,F002,critical,31.0,63.0,TECH02,valve,2827.0
MEV9482,2026-02-03 04:10:00,M02,8.0,19.0,8.0,corrective,hydraulic,F003,,,182.0,TECH03,pump,1896.0
MEV9483,2026-02-03 04:15:00,M03,105.0,23.0,,preventive,none,F001,major,99.0,228.0,TECH02,valve,486.0
MEV9484,2026-02-03 04:20:00,M03,40.0,15.0,,preventive,hydraulic,F003,major,22.0,0.0,TECH02,sensor,1944.0
MEV9485,2026-02-03 04:25:00,M02,24.0,1.0,,preventive,none,F004,major,39.0,8.0,TECH02,sensor,2997.0
MEV9486,2026-02-03 04:30:00,M02,72.0,19.0,11.0,preventive,hydraulic,F002,minor,101.0,22.0,TECH03,sensor,1327.0
MEV9487,2026-02-03 04:35:00,M04,86.0,19.0,49.32201613748297,preventive,none,F002,critical,125.0,9.0,TECH01,sensor,782.0
MEV9488,2026-02-03 04:40:00,M04,34.0,6.0,14.0,preventive,none,F003,major,59.0,1.0,TECH02,valve,966.0
MEV9489,2026-02-03 04:45:00,M02,53.0,18.0,14.0,preventive,none,F002,minor,62.0,223.0,TECH02,pump,2866.0
MEV9490,2026-02-03 04:50:00,,97.0,16.0,11.0,preventive,hydraulic,F003,minor,,126.0,TECH01,pump,1859.0
MEV9491,2026-02-03 04:55:00,M02,24.0,,3.0,preventive,none,F003,minor,68.0,149.0,TECH02,bearing,533.0
MEV9492,2026-02-03 05:00:00,M01,10.0,21.0,2.0,preventive,electrical,F002,major,147.0,195.0,TECH01,valve,2370.0
,2026-02-03 05:05:00,M04,17.0,17.0,14.0,preventive,mechanical,F004,minor,87.0,200.0,TECH02,valve,1229.0
,2026-02-03 05:10:00,M03,99.0,21.0,49.32201613748297,preventive,hydraulic,F001,major,179.0,222.0,TECH02,sensor,925.0
MEV9495,2026-02-03 05:15:00,M03,62.0,19.0,7.0,corrective,mechanical,F001,minor,73.0,177.0,TECH03,sensor,2408.0
MEV9496,2026-02-03 05:20:00,M02,116.0,23.0,11.0,preventive,mechanical,,minor,159.0,232.0,TECH01,sensor,2115.0
MEV9497,2026-02-03 05:25:00,M01,92.0,22.0,8.0,corrective,mechanical,F002,major,149.0,206.0,TECH02,valve,694.0
MEV9498,2026-02-03 05:30:00,M02,38.0,10.0,5.0,preventive,mechanical,F003,minor,151.0,105.0,TECH01,valve,167.0
MEV9499,2026-02-03 05:35:00,M03,86.0,,14.0,corrective,hydraulic,F001,critical,116.0,80.0,TECH03,pump,427.0
MEV9500,2026-02-03 05:40:00,M02,95.0,18.0,0.0,preventive,electrical,F001,minor,176.0,155.0,TECH01,bearing,2621.0
MEV9501,2026-02-03 05:45:00,M01,68.0,13.0,8.0,corrective,mechanical,F004,major,117.0,131.0,TECH03,pump,681.0
MEV9502,2026-02-03 05:50:00,M03,57.0,2.0,8.0,preventive,none,F002,critical,118.0,69.0,TECH01,bearing,
MEV9503,2026-02-03 05:55:00,M03,106.0,1.0,7.0,preventive,none,,major,598.0422047244094,113.0,TECH03,bearing,2090.0
MEV9504,2026-02-03 06:00:00,M04,45.0,20.0,10.0,corrective,hydraulic,F001,major,89.0,209.0,,sensor,2726.0
MEV9505,2026-02-03 06:05:00,M04,84.0,17.0,14.0,preventive,mechanical,F001,major,168.0,119.0,TECH01,bearing,1959.0
MEV9506,2026-02-03 06:10:00,M04,77.0,1.0,14.0,preventive,none,F001,critical,54.0,71.0,TECH03,pump,462.0
MEV9507,2026-02-03 06:15:00,M03,31.0,20.0,4.0,corrective,mechanical,F004,major,173.0,189.0,TECH02,valve,2108.0
MEV9508,2026-02-03 06:20:00,M01,91.0,6.0,11.0,preventive,electrical,F001,critical,25.0,162.0,TECH01,sensor,866.0
MEV9509,2026-02-03 06:25:00,M03,1.0,5.0,49.32201613748297,preventive,mechanical,F002,major,140.0,90.0,TECH01,valve,2747.0
MEV9510,,M02,,,9.0,corrective,none,F001,minor,114.0,116.0,TECH02,bearing,658.0
MEV9511,2026-02-03 06:35:00,M03,50.0,13.0,12.0,preventive,none,F004,critical,31.0,14.0,TECH03,valve,1595.0
MEV9512,2026-02-03 06:40:00,M03,115.0,,2.0,preventive,none,F003,minor,163.0,155.0,TECH01,sensor,1883.0
MEV9513,2026-02-03 06:45:00,M02,91.0,18.0,12.0,preventive,mechanical,F002,major,101.0,56.0,TECH03,pump,1083.0
MEV9514,2026-02-03 06:50:00,M01,86.0,16.0,10.0,corrective,hydraulic,F001,minor,140.0,231.0,TECH03,pump,917.0
MEV9515,2026-02-03 06:55:00,M04,26.0,29.0,8.0,preventive,hydraulic,F001,major,104.0,163.0,,,329.0
,2026-02-03 07:00:00,M01,58.0,4.0,1.0,corrective,none,F003,major,117.0,91.0,TECH03,pump,770.0
